v,s
0.152870833333,0.085875
0.0746125,0.0794666666667
0.0485958333333,0.0789625
0.0596041666667,0.07465
0.0979041666667,0.0676875
0.0827541666667,0.0978708333333
0.0877333333333,0.126875
0.145145833333,0.126054166667
-0.03505,0.0973958333333
-0.1198125,0.0522958333333
0.0143916666667,0.04875
0.0252666666667,0.0512791666667
-0.0377125,0.0572041666667
-0.0298,0.0574166666667
0.241070833333,0.0786125
0.25805,0.106975
0.14235,0.0924916666667
0.107045833333,0.0617541666667
0.0697416666667,0.0608541666667
0.102516666667,0.06355
0.169166666667,0.0727458333333
0.129133333333,0.0895583333333
0.157570833333,0.0854958333333
0.3012875,0.135175
0.485570833333,0.1838125
0.424175,0.12455
0.165045833333,0.0681708333333
0.0254541666667,0.0434666666667
0.1048875,0.0510625
0.120020833333,0.0817958333333
0.0925208333333,0.0885375
0.0165875,0.119191666667
0.0665708333333,0.102766666667
0.0381541666667,0.0811083333333
0.0265125,0.0772666666667
0.00450416666667,0.063125
0.0314458333333,0.0973
-0.181066666667,0.0538208333333
-0.0750125,0.0374166666667
0.0213416666667,0.0372291666667
0.105866666667,0.110091666667
0.0269583333333,0.0977458333333
-0.0552083333333,0.0755333333333
0.0425458333333,0.0729125
0.0326875,0.0692333333333
0.0067125,0.0602666666667
0.272554166667,0.162079166667
0.2016,0.151204166667
0.0949791666667,0.0962208333333
0.0522,0.0888791666667
0.120791666667,0.08395
0.1529875,0.110633333333
0.10435,0.126883333333
0.0908958333333,0.192095833333
0.127941666667,0.218795833333
0.306416666667,0.150945833333
0.170125,0.1169
0.148983333333,0.0989166666667
0.120191666667,0.0940291666667
0.1247375,0.0674208333333
0.0600791666667,0.0932833333333
0.1206375,0.0858375
0.177720833333,0.0955041666667
0.132595833333,0.0978083333333
0.1529,0.0836541666667
0.125191666667,0.0964333333333
0.0996708333333,0.0833791666667
0.0856458333333,0.062725
0.109204166667,0.0668916666667
0.222491666667,0.122279166667
0.174033333333,0.094575
0.136425,0.0872583333333
0.186916666667,0.0984291666667
0.212004166667,0.0909708333333
0.154141666667,0.0738916666667
0.081325,0.0662458333333
0.1178875,0.0763291666667
0.134166666667,0.062075
0.0794791666667,0.0522708333333
0.0971208333333,0.0612166666667
0.1150875,0.060325
0.159358333333,0.0917208333333
0.143108333333,0.0854083333333
0.111295833333,0.0890916666667
0.104666666667,0.0907458333333
0.121995833333,0.0914166666667
0.162604166667,0.0925666666667
0.110633333333,0.118475
0.0957041666667,0.1396125
0.076925,0.101316666667
0.001175,0.0750041666667
0.00262916666667,0.0622791666667
0.0143708333333,0.0504458333333
0.0114875,0.0705666666667
0.0666041666667,0.0734958333333
0.128804166667,0.0716875
0.1185625,0.0735958333333
0.1439875,0.0810166666667
0.168429166667,0.1473125
0.205604166667,0.143770833333
0.224529166667,0.149716666667
0.185095833333,0.1128375
0.180933333333,0.113245833333
0.163716666667,0.163016666667
0.2358875,0.1377875
0.156683333333,0.116904166667
0.12935,0.122258333333
0.121425,0.114029166667
0.145745833333,0.1154375
0.138720833333,0.126029166667
0.153254166667,0.100866666667
0.0948583333333,0.101058333333
0.10775,0.101679166667
0.1256875,0.109329166667
0.154729166667,0.105475
0.0784,0.0789833333333
0.0293708333333,0.0668541666667
0.0388291666667,0.0772375
0.01055,0.105645833333
0.139825,0.0754208333333
0.123254166667,0.0678875
0.13455,0.0688166666667
0.1155625,0.0861583333333
0.0658041666667,0.101075
0.0439708333333,0.0945958333333
0.0870291666667,0.0957666666667
0.122145833333,0.106033333333
0.1591,0.1343625
0.137995833333,0.147504166667
0.129858333333,0.109479166667
0.1368125,0.0775291666667
0.221220833333,0.0678375
0.310783333333,0.0847166666667
0.3271375,0.156154166667
0.210541666667,0.151791666667
0.171291666667,0.1294125
0.137670833333,0.125204166667
0.105904166667,0.101141666667
0.140095833333,0.090275
0.204583333333,0.07585
0.208583333333,0.0685875
0.255025,0.0736
0.276804166667,0.103229166667
0.4990375,0.150783333333
0.5739125,0.174541666667
0.388970833333,0.118941666667
0.2400875,0.1053
0.166345833333,0.0889708333333
0.155254166667,0.1301
0.115358333333,0.157429166667
0.132579166667,0.1133875
0.166366666667,0.10475
0.146325,0.168
0.1238625,0.2749625
0.365254166667,0.312816666667
0.200395833333,0.2087
0.028425,0.129466666667
0.200620833333,0.0896291666667
0.0951833333333,0.0982958333333
0.0811666666667,0.0959291666667
0.1779375,0.0563458333333
0.204441666667,0.0671541666667
0.210166666667,0.07705
0.253820833333,0.0810166666667
0.282775,0.0825541666667
0.241608333333,0.0735125
0.1696375,0.0711791666667
0.185554166667,0.148083333333
0.0769125,0.197008333333
0.218779166667,0.218391666667
0.188054166667,0.3183625
0.27005,0.292483333333
0.279016666667,0.1590875
0.00464583333333,0.136425
0.139608333333,0.103220833333
0.179654166667,0.0891333333333
0.0661041666667,0.116933333333
0.247829166667,0.0957
0.3572,0.124491666667
0.237404166667,0.203820833333
0.197908333333,0.183666666667
0.295508333333,0.206025
0.252695833333,0.275470833333
0.208,0.173533333333
0.436641666667,0.1951625
0.667420833333,0.235104166667
0.3494625,0.157404166667
0.266508333333,0.125775
0.155408333333,0.09065
0.100995833333,0.0900708333333
0.16865,0.103079166667
0.253691666667,0.1104375
0.173466666667,0.0930208333333
0.262758333333,0.0765208333333
0.279970833333,0.0659333333333
0.304641666667,0.0575
0.120141666667,0.0564416666667
0.00609166666667,0.0481666666667
0.200666666667,0.0475291666667
0.145654166667,0.0460291666667
0.175566666667,0.0429625
0.2202875,0.068375
0.183220833333,0.0816166666667
0.02855,0.0617916666667
-0.185858333333,0.0624916666667
0.0926791666667,0.0823
0.1328625,0.114675
0.0967833333333,0.166225
0.0482958333333,0.182408333333
0.0472541666667,0.161704166667
0.0341833333333,0.0774458333333
-0.0558958333333,0.0920041666667
-0.155983333333,0.1168625
0.0748708333333,0.0670291666667
0.0865416666667,0.0695875
0.153183333333,0.0896833333333
0.419633333333,0.193441666667
0.282433333333,0.2794875
0.1343,0.236245833333
0.150625,0.155233333333
0.0660791666667,0.073775
0.3037,0.0964541666667
0.433233333333,0.147704166667
0.586552083333,0.19153125
,
,
,
,
0.210764285714,0.128492857143
0.0811833333333,0.184295833333
-0.1952875,0.08535
0.03155,0.0546541666667
-0.0427208333333,0.0838875
0.0385458333333,0.0550541666667
0.167316666667,0.0617333333333
0.111208333333,0.0752291666667
0.00639166666667,0.0400291666667
0.1450625,0.0503958333333
0.259754166667,0.130804166667
0.00200833333333,0.0648333333333
0.0132416666667,0.0446125
0.0302041666667,0.0562916666667
0.137829166667,0.117095833333
0.218475,0.235954166667
0.0588416666667,0.115770833333
0.191695833333,0.0825416666667
0.169229166667,0.0730333333333
0.1905875,0.0718375
-0.0734625,0.0849583333333
-0.188729166667,0.0656458333333
-0.0640958333333,0.0640875
-0.129641666667,0.0715166666667
0.0061625,0.0647333333333
0.0566458333333,0.064025
0.28045,0.227579166667
0.200516666667,0.266866666667
0.007225,0.1322875
-0.0797916666667,0.0931208333333
0.0068125,0.0447375
0.0721708333333,0.0184083333333
0.175920634921,0.0783968253968
,
,
,
0.278242718447,0.0467475728155
0.163458333333,0.0462333333333
0.351783333333,0.0646166666667
0.221,0.0755625
0.4044875,0.103770833333
0.05905,0.0946
-0.256920833333,0.0528708333333
-0.0731375,0.0419791666667
0.0690041666667,0.0279708333333
-0.0801083333333,0.01965
0.0401333333333,0.0143666666667
0.0515291666667,0.0
-0.0327875,0.0106583333333
-0.0374958333333,0.0582916666667
-0.0481291666667,0.0481666666667
0.205879166667,0.05165
0.330441666667,0.0521666666667
0.3056625,0.0873375
-0.0922958333333,0.0630541666667
-0.216645833333,0.0508458333333
0.062725,0.0482916666667
-0.127254166667,0.074275
-0.2546375,0.0491458333333
0.00432083333333,0.0564791666667
-0.0310375,0.0872208333333
-0.0855541666667,0.0779666666667
0.0284958333333,0.0865958333333
0.282233333333,0.244125
0.153420833333,0.197858333333
0.0584458333333,0.07785
0.072775,0.059
-0.0374,0.0630208333333
-0.0784416666667,0.04485
-0.0772875,0.0572791666667
-0.121716666667,0.0831083333333
0.270375,0.181354166667
0.224941666667,0.203004166667
0.0466375,0.1045625
0.0962875,0.0704875
0.0839708333333,0.0695875
0.0224208333333,0.0562166666667
0.1826125,0.111833333333
0.197054166667,0.173558333333
-0.0685041666667,0.0914833333333
-0.0144791666667,0.0603
-0.00600416666667,0.102233333333
-0.208995833333,0.116095833333
0.021725,0.0818416666667
-0.0331291666667,0.0575625
-0.371745833333,0.0565666666667
-0.137875,0.0542041666667
-0.0232333333333,0.0621416666667
-0.141133333333,0.0629708333333
-0.1864125,0.08755
-0.163045833333,0.1264375
-0.140125,0.0656916666667
-0.0515916666667,0.0761875
-0.0261708333333,0.0808291666667
0.0659791666667,0.110991666667
-0.1484125,0.0775583333333
-0.0317041666667,0.0525083333333
0.287895833333,0.101604166667
0.142954166667,0.113108333333
0.0460666666667,0.0898416666667
0.0974416666667,0.0720958333333
0.0306541666667,0.185358333333
-0.120129166667,0.126766666667
0.1185375,0.0947416666667
0.245566666667,0.153220833333
0.06635,0.0904791666667
-0.0190541666667,0.0896458333333
-0.0473833333333,0.0630083333333
0.0105,0.0667833333333
0.0596916666667,0.117516666667
0.1105625,0.173945833333
-0.04235,0.248929166667
-0.0072375,0.122004166667
0.178758333333,0.1528
0.394691666667,0.210558333333
0.25885,0.243858333333
-0.0148666666667,0.163408333333
-0.0495708333333,0.141254166667
-0.0786916666667,0.10005
0.0278,0.0911083333333
0.0532375,0.120879166667
-0.0245291666667,0.1361375
-0.000895833333333,0.0890125
-0.00201666666667,0.0648208333333
0.0338416666667,0.061825
0.0492541666667,0.1205125
0.0783791666667,0.0451333333333
0.291016666667,0.0489708333333
0.3418125,0.1557
0.1581375,0.107716666667
0.0293416666667,0.0804125
-0.0347708333333,0.0578
-0.161858333333,0.0371875
-0.0228541666667,0.0358291666667
-0.00879583333333,0.0352625
0.311070833333,0.1585625
0.3675125,0.176233333333
0.002875,0.0789708333333
-0.077025,0.0554166666667
0.1359125,0.154991666667
-0.0534083333333,0.206920833333
-0.170866666667,0.108070833333
0.0861291666667,0.102670833333
0.08055,0.0919125
0.11775,0.148779166667
0.0496208333333,0.1458625
0.0118166666667,0.137604166667
-0.00617083333333,0.1789125
0.2649625,0.168304166667
0.123354166667,0.116233333333
0.118433333333,0.113520833333
0.449025,0.180170833333
0.185258333333,0.2461875
0.0390458333333,0.1383625
0.0639833333333,0.103929166667
0.137191666667,0.11785
0.0187166666667,0.107479166667
-0.0200791666667,0.0800208333333
0.072,0.1237375
-0.0529291666667,0.142541666667
0.057225,0.1219375
0.0596333333333,0.115783333333
0.0395833333333,0.132295833333
0.0640458333333,0.2058875
0.0901458333333,0.184679166667
0.0768791666667,0.118020833333
0.0921125,0.0948708333333
0.10945,0.0859625
0.200970833333,0.0903708333333
0.090825,0.0910833333333
0.0269041666667,0.0602958333333
0.0640083333333,0.069825
0.0955791666667,0.0817166666667
0.1318375,0.0728875
0.177770833333,0.05895
0.369208333333,0.112029166667
0.343266666667,0.108966666667
0.391058333333,0.114870833333
0.258133333333,0.101970833333
0.299845833333,0.0896333333333
0.31525,0.0926458333333
0.318995833333,0.1008625
0.368333333333,0.136870833333
0.320758333333,0.160595833333
0.216341666667,0.13755
0.169133333333,0.093425
0.1891,0.0684625
0.2447375,0.0676833333333
0.2643375,0.0984291666667
0.126770833333,0.1043875
0.1977625,0.0927833333333
0.204125,0.0718875
0.125091666667,0.0856416666667
0.0971625,0.0866541666667
0.0793416666667,0.0868291666667
0.0463083333333,0.0848291666667
0.0943,0.0897291666667
0.0577916666667,0.0863666666667
0.0107583333333,0.0741
0.0317458333333,0.0501
0.111,0.0391666666667
0.148104166667,0.0416833333333
0.130270833333,0.0471958333333
0.134079166667,0.05645
0.116908333333,0.0571875
0.154175,0.0566666666667
0.160133333333,0.0553666666667
0.246825,0.0605833333333
0.295804166667,0.0755083333333
0.3045125,0.0721333333333
0.333783333333,0.0645041666667
0.308854166667,0.0500166666667
0.2717,0.0515125
0.211745833333,0.0973041666667
0.225691666667,0.0829125
0.266304166667,0.0628083333333
0.2029,0.06315
0.145691666667,0.0701416666667
0.177383333333,0.0710166666667
0.241066666667,0.0672666666667
0.298316666667,0.068
0.3244875,0.0723208333333
0.2565125,0.0687708333333
0.2179875,0.0619041666667
0.247066666667,0.0585666666667
0.2357375,0.0639208333333
0.182008333333,0.0536041666667
0.185541666667,0.0589416666667
0.1748,0.0563208333333
0.182079166667,0.054475
0.183120833333,0.0623166666667
0.148066666667,0.0629916666667
0.111270833333,0.0547791666667
0.0748541666667,0.0512875
0.156204166667,0.0444
0.189725,0.0509208333333
0.1729625,0.04015
0.138658333333,0.0331666666667
0.163204166667,0.0397958333333
0.2085125,0.0367666666667
0.306166666667,0.0370375
0.229929166667,0.0408791666667
0.154566666667,0.046075
0.049625,0.0469083333333
-0.0336541666667,0.0426833333333
0.100104166667,0.0541416666667
0.212858333333,0.0531083333333
0.0915291666667,0.0681708333333
0.0197125,0.0715583333333
0.140025,0.0650416666667
0.194825,0.04945
0.2782625,0.0580375
0.279120833333,0.0911291666667
0.241370833333,0.0904541666667
0.220808333333,0.0749708333333
0.234270833333,0.0727208333333
0.2247125,0.0580666666667
0.208970833333,0.0556625
0.151675,0.0642083333333
0.179475,0.074375
0.2594125,0.0837333333333
0.292479166667,0.127925
0.200941666667,0.129975
0.165591666667,0.121116666667
0.1820375,0.130470833333
0.283854166667,0.121854166667
0.3458,0.125291666667
0.281379166667,0.103020833333
0.268395833333,0.0859708333333
0.193520833333,0.0723083333333
0.1538,0.0694708333333
0.217125,0.122070833333
0.310616666667,0.106075
0.257195833333,0.0872875
0.147283333333,0.083
0.1295375,0.0924875
0.156025,0.0847583333333
0.177641666667,0.0944375
0.1448375,0.115308333333
0.132933333333,0.0999875
0.135979166667,0.0631541666667
0.0930708333333,0.0875625
0.0691458333333,0.151883333333
0.0946375,0.175954166667
0.400570833333,0.268825
0.209975,0.268525
0.0296333333333,0.1592125
0.152620833333,0.1275375
0.137966666667,0.1065375
0.181420833333,0.1062875
0.251275,0.123645833333
0.162195833333,0.129533333333
0.104366666667,0.108404166667
0.1235125,0.1480125
0.215808333333,0.188641666667
0.283,0.275020833333
0.265295833333,0.305141666667
0.2922,0.2322625
0.2860875,0.131720833333
0.370704166667,0.1148
0.272775,0.1171875
0.216125,0.117108786611
0.1945375,0.175920833333
0.173745833333,0.159516666667
0.190991666667,0.164675
0.173275,0.133795833333
0.3350625,0.176916666667
0.336579166667,0.164341666667
0.206825,0.119345833333
0.18505,0.0933833333333
0.187275,0.090525
0.182683333333,0.0825208333333
0.146183333333,0.130858333333
0.174495833333,0.126745833333
0.210729166667,0.144016666667
0.261833333333,0.126120833333
0.3575375,0.101188284519
0.304841666667,0.1080625
0.225308333333,0.110108333333
0.3111375,0.0840708333333
0.199654166667,0.174183333333
0.1846125,0.1282375
0.190883333333,0.0892458333333
0.256341666667,0.0667875
0.215975,0.0944333333333
0.215795833333,0.0969041666667
0.0903333333333,0.0765291666667
0.0497958333333,0.066825
0.208875,0.0682166666667
0.312454166667,0.0870041666667
0.506679166667,0.164175
0.502195833333,0.154966666667
0.417579166667,0.137991631799
-0.000466666666667,0.146825
-0.0547708333333,0.105
0.0896958333333,0.114541666667
0.221541666667,0.0690769230769
0.4764125,0.161350877193
0.0589875,0.256707423581
-0.092575,0.154012987013
0.0734666666667,0.0785641025641
0.1839625,0.0547400881057
0.2183875,0.0659779735683
0.106441666667,0.0501928251121
0.145825,0.0896608695652
0.2718875,0.104915929204
0.301629166667,0.111283842795
0.5065,0.189692982456
0.194658333333,0.108610619469
0.15735,0.0739141630901
0.327704166667,0.153883333333
0.292633333333,0.159270833333
0.114345833333,0.145445833333
0.206095833333,0.1392625
0.339475,0.148275
0.13805,0.118104166667
-0.0711708333333,0.12155
0.0870458333333,0.147870833333
0.18295,0.177825
0.2896125,0.172029166667
0.0435541666667,0.1133125
-0.215216666667,0.0994083333333
-0.117575,0.145166666667
-0.0104833333333,0.159245833333
-0.0554875,0.147479166667
0.135158333333,0.108458333333
0.1162,0.0884291666667
-0.0882083333333,0.0460708333333
-0.161775,0.0851916666667
-0.194033333333,0.0952708333333
-0.0002375,0.0770958333333
0.2614625,0.146658333333
0.207966666667,0.169179166667
0.2639625,0.108354166667
0.1112875,0.0705208333333
0.0192041666667,0.0698583333333
0.1149,0.0912958333333
0.0854208333333,0.083575
0.140091666667,0.138404166667
0.056225,0.192341666667
0.0592916666667,0.0677708333333
0.0857125,0.0837208333333
0.0837708333333,0.116645833333
0.08135,0.0996958333333
0.041675,0.110575
0.0657416666667,0.131854166667
0.141545833333,0.1569625
-0.1381,0.108608333333
-0.0132916666667,0.0949833333333
0.0515375,0.061875
0.0629916666667,0.0514375
0.0016375,0.0641
0.00974166666667,0.0876833333333
0.1716375,0.10415
0.1096375,0.157108333333
-0.158879166667,0.121429166667
0.0185125,0.0816208333333
0.117925,0.0629916666667
0.0573625,0.103441666667
-0.114516666667,0.1090375
0.127645833333,0.132533333333
-0.0422083333333,0.13585
0.192233333333,0.127525
0.102970833333,0.06545
0.106483333333,0.0760166666667
0.0166875,0.0471791666667
0.224425,0.118345833333
-0.0767,0.199170833333
-0.2095375,0.08785
-0.136004166667,0.0780666666667
0.0769333333333,0.110104166667
0.0711416666667,0.0773375
-0.147125,0.0876833333333
-0.0812833333333,0.0425166666667
0.0220625,0.0511
-0.0296791666667,0.0842541666667
-0.0233291666667,0.0817708333333
0.0571916666667,0.1294125
0.0165041666667,0.0735791666667
0.00605,0.0559958333333
-0.0111083333333,0.043125
0.090125,0.0501708333333
0.401275,0.225275
-0.0964916666667,0.192495833333
-0.473795833333,0.0734208333333
-0.2322375,0.0419666666667
-0.0581083333333,0.0703583333333
-0.3091125,0.162945833333
-0.157154166667,0.103220833333
0.124983333333,0.08235
-0.0225916666667,0.0948291666667
0.227908333333,0.101391666667
0.254033333333,0.1431625
0.2087375,0.128329166667
0.0374041666667,0.103345833333
-0.072,0.064675
0.0167833333333,0.0511875
0.0703875,0.1394125
-0.1048375,0.104395833333
-0.270379166667,0.0638916666667
-0.333954166667,0.0581333333333
-0.154770833333,0.0979583333333
-0.0490833333333,0.0978625
0.0624375,0.0688791666667
0.103304166667,0.0593
0.02,0.0842458333333
0.200383333333,0.115325
-0.0150041666667,0.0814875
-0.07725,0.0573125
0.194883333333,0.053625
0.0860541666667,0.0592625
0.0336958333333,0.0654125
0.166558333333,0.0707541666667
0.00512916666667,0.0584875
-0.2492375,0.0515833333333
-0.105570833333,0.0586541666667
0.0556166666667,0.057475
0.0186708333333,0.0515125
0.0590875,0.0598166666667
-0.0314708333333,0.0623791666667
0.04345,0.0519875
0.141770833333,0.122308333333
0.082725,0.135375
0.0877166666667,0.127720833333
0.100075,0.1259125
0.321058333333,0.148354166667
-0.467820833333,0.106329166667
-0.530870833333,0.0410125
-0.145720833333,0.0717916666667
-0.181779166667,0.0535625
0.0683125,0.0684833333333
0.318645833333,0.147645833333
0.341866666667,0.1385875
0.300433333333,0.167470833333
0.08335,0.104504166667
-0.0237666666667,0.1404
-0.058075,0.0768166666667
-0.2059,0.0983583333333
-0.236520833333,0.135208333333
-0.2311875,0.125970833333
-0.129958333333,0.0682125
-0.1624375,0.0767791666667
-0.2226125,0.084075
-0.0970083333333,0.105508333333
0.0063,0.0927458333333
0.1308,0.0873458333333
0.139220833333,0.0933
-0.0002875,0.0927375
-0.0285,0.0819708333333
-0.0494125,0.0745166666667
0.0503333333333,0.0850958333333
-0.0913791666667,0.0770125
-0.0410958333333,0.0704791666667
-0.0132541666667,0.06845
0.158033333333,0.0768916666667
0.312295833333,0.1118875
0.166804166667,0.0896791666667
0.140233333333,0.0521833333333
0.121204166667,0.102608333333
0.214879166667,0.0887041666667
0.190841666667,0.0624958333333
0.313441666667,0.110070833333
0.237829166667,0.116758333333
0.273658333333,0.0797291666667
0.210304166667,0.057525
0.324591666667,0.0876541666667
0.262458333333,0.0798375
0.223341666667,0.0636541666667
0.184508333333,0.0504916666667
0.1799625,0.0579708333333
-0.0076625,0.0572
0.0953791666667,0.0659875
0.137529166667,0.0467
0.144170833333,0.0435
0.0559833333333,0.0536
-0.0457916666667,0.0615583333333
-0.00676666666667,0.0984291666667
0.0580083333333,0.120795833333
0.0536708333333,0.0861583333333
0.0788416666667,0.0774916666667
0.0735166666667,0.1127875
0.124858333333,0.0890458333333
0.144308333333,0.0859625
0.2804875,0.126175
0.104091666667,0.2703625
0.0105125,0.196345833333
0.10725,0.12915
0.157308333333,0.103791666667
-0.0633875,0.0904583333333
-0.189116666667,0.05625
-0.1193625,0.0502708333333
-0.00238333333333,0.0503583333333
0.011025,0.120941666667
0.136991666667,0.124220833333
0.11415,0.0958208333333
0.127370833333,0.0968916666667
0.197829166667,0.0763166666667
0.155504166667,0.102841666667
0.0940708333333,0.107295833333
0.0912083333333,0.113883333333
0.0836166666667,0.1425625
0.119841666667,0.139154166667
-0.00207083333333,0.0905083333333
-0.0328833333333,0.08005
-0.0646708333333,0.0886833333333
-0.00429583333333,0.08035
0.102433333333,0.139141666667
0.100391666667,0.164179166667
0.1059125,0.113520833333
0.130820833333,0.115891666667
0.1731875,0.149416666667
0.156941666667,0.146833333333
0.190966666667,0.136383333333
0.188941666667,0.193670833333
0.15205,0.1597625
0.124166666667,0.114304166667
0.1196,0.104720833333
0.00240416666667,0.142804166667
0.0148708333333,0.1330625
0.0559458333333,0.102
0.0747458333333,0.105075
0.159816666667,0.0967916666667
0.206995833333,0.115365546218
0.3142125,0.0996861924686
0.340795833333,0.13429707113
0.275616666667,0.0970717299578
0.4481125,0.0894725738397
0.505016666667,0.130077253219
0.285808333333,0.105008438819
0.188541666667,0.0838865546218
0.182004166667,0.0861166666667
0.174808333333,0.06410041841
0.1742375,0.0551125
0.1967,0.0965916666667
0.175354166667,0.119644351464
0.270579166667,0.144841004184
0.250808333333,0.158911764706
0.207729166667,0.135836134454
0.236375,0.117728033473
0.2880375,0.130619246862
0.203958333333,0.116699152542
0.1596125,0.105344827586
0.1105875,0.0998875
0.1530375,0.0788875
0.211304166667,0.0753012552301
0.1990125,0.0793125
0.152420833333,0.0741166666667
0.148104166667,0.091675
0.197195833333,0.0683041666667
0.145279166667,0.0677447698745
0.139129166667,0.105540084388
0.142966666667,0.11549790795
0.14295,0.0973458333333
0.152425,0.0875375
0.160220833333,0.0842916666667
0.166758333333,0.0640333333333
0.169854166667,0.0809208333333
0.192108333333,0.0807125
0.173808333333,0.08725
0.129516666667,0.0804916666667
0.148291666667,0.0900958333333
0.207025,0.091625
0.114304166667,0.0851708333333
0.087875,0.112858333333
0.1007,0.120041666667
0.0781916666667,0.088325
0.0525625,0.0715083333333
0.0652791666667,0.117558333333
0.123583333333,0.140295833333
0.15505,0.101520833333
0.0949875,0.109579166667
0.1954875,0.132595833333
0.377779166667,0.177141666667
0.294816666667,0.15775
0.146291666667,0.117441666667
0.0846208333333,0.107541666667
0.126395833333,0.111729166667
0.19885,0.0999458333333
0.0851333333333,0.126716666667
0.143870833333,0.118983333333
0.192433333333,0.093275
0.228508333333,0.08555
0.253170833333,0.0729916666667
0.288995833333,0.0859958333333
0.225866666667,0.0926791666667
0.223575,0.106341666667
0.132275,0.118154166667
0.0769125,0.087925
-0.00572916666667,0.114
0.0104166666667,0.104375
0.1174,0.0911458333333
0.1315625,0.0885458333333
0.123308333333,0.0775666666667
0.1425125,0.116820833333
0.0942875,0.1539
0.1346125,0.130695833333
0.1394125,0.1049
0.143120833333,0.08675
0.2097625,0.07525
0.220779166667,0.075775
0.155458333333,0.0736041666667
0.2131375,0.0757083333333
0.223095833333,0.069525
0.243358333333,0.0745791666667
0.1705,0.102716666667
0.153754166667,0.102625
0.1438625,0.1093375
0.13515,0.10715
0.202175,0.134841666667
0.2142625,0.167633333333
0.138704166667,0.146541666667
0.104975,0.128441666667
0.239029166667,0.109916666667
0.175566666667,0.0922875
0.0477541666667,0.0867458333333
0.0921708333333,0.0804458333333
0.244366666667,0.103033333333
0.2327125,0.120583333333
0.158829166667,0.232029166667
0.0245416666667,0.280408333333
0.1625625,0.193025
0.130504166667,0.209275
0.108895833333,0.2292125
0.175933333333,0.189570833333
0.176808333333,0.145404166667
0.143829166667,0.122595833333
0.0966916666667,0.0857958333333
0.0504291666667,0.0822458333333
0.085125,0.0904333333333
0.127716666667,0.1067
0.132141666667,0.162066666667
0.1087875,0.1365
0.0976416666667,0.214191666667
0.0953083333333,0.178716666667
0.191475,0.121775
0.207795833333,0.119429166667
0.154183333333,0.1349625
0.0916333333333,0.130991666667
0.109854166667,0.101166666667
0.0180291666667,0.1097125
-0.0657125,0.133520833333
0.0363458333333,0.0905375
0.188391666667,0.0980625
0.157758333333,0.0947916666667
0.192695833333,0.0761125
0.0265166666667,0.0807875
0.107191666667,0.105779166667
0.13435,0.115733333333
0.14375,0.0984875
0.1969,0.0569041666667
0.143054166667,0.0708041666667
0.174495833333,0.0696041666667
0.184925,0.097575
0.3761875,0.148883333333
0.325891666667,0.132758333333
0.0157125,0.07115
-0.0255666666667,0.073175
0.0847625,0.0714583333333
-0.0559708333333,0.109158333333
0.0280833333333,0.133233333333
