20
16
26
17
78
27
75
28
9
72
31
23
32
70
13
39
36
76
40
34
30
46
79
85
33
38
52
41
57
44
24
48
47
43
45
18
29
37
56
35
50
82
42
58
62
71
51
25
49
55
81
